date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:30:28	224/224	---MCZ	200	added ('OK')	text/plain	date:Thu,%2011%20Feb%202021%2006:00:27%20GMT	https://www.anjali-khanna.in/robots.txt		(from )
11:30:29	27956/27956	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:28%20GMT	https://www.anjali-khanna.in/	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index.html	(from )
11:30:30	212960/212960	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Dec%202020%2015:50:48%20GMT	https://www.anjali-khanna.in/wp-content/cache/autoptimize/css/autoptimize_8e693adc52537362fc174dd08abbc210.css	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/cache/autoptimize/css/autoptimize_8e693adc52537362fc174dd08abbc210.css	(from https://www.anjali-khanna.in/)
11:30:31	12855/12855	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:00:30%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/pages/2	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/pages/2.json	(from https://www.anjali-khanna.in/)
11:30:32	153022/153022	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:00:31%20GMT	https://www.anjali-khanna.in/wp-json/	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/index.html	(from https://www.anjali-khanna.in/)
11:30:33	834/834	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:00:32%20GMT	https://www.anjali-khanna.in/xmlrpc.php?rsd	/home/faisal/Desktop/anjali/www.anjali-khanna.in/xmlrpc0db0.php	(from https://www.anjali-khanna.in/)
11:30:33	1045/1045	---M--	200	added ('OK')	application/xml	date:Wed,%2011%20Dec%202013%2019:49:11%20GMT	https://www.anjali-khanna.in/wp-includes/wlwmanifest.xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-includes/wlwmanifest.xml	(from https://www.anjali-khanna.in/)
11:30:35	2489/2489	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:00:34%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2F	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedda37.json	(from https://www.anjali-khanna.in/)
11:30:36	2595/2595	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:00:35%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2F&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed5cdd	(from https://www.anjali-khanna.in/)
11:30:36	717/717	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Aug%202017%2003:39:00%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/08/favicon.png	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/08/favicon.png	(from https://www.anjali-khanna.in/)
11:30:38	171113/171113	---M--	200	added ('OK')	application/javascript	date:Thu,%2004%20Feb%202021%2002:03:55%20GMT	https://www.anjali-khanna.in/wp-content/cache/autoptimize/js/autoptimize_1d931d01caaeba675e4af861a24027f2.js	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/cache/autoptimize/js/autoptimize_1d931d01caaeba675e4af861a24027f2.js	(from https://www.anjali-khanna.in/)
11:30:39	9295/9295	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:38%20GMT	https://www.anjali-khanna.in/about-us	/home/faisal/Desktop/anjali/www.anjali-khanna.in/about-us.html	(from https://www.anjali-khanna.in/)
11:30:40	8520/8520	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:39%20GMT	https://www.anjali-khanna.in/our-services	/home/faisal/Desktop/anjali/www.anjali-khanna.in/our-services.html	(from https://www.anjali-khanna.in/)
11:30:41	14031/14031	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:40%20GMT	https://www.anjali-khanna.in/escorts-gallery	/home/faisal/Desktop/anjali/www.anjali-khanna.in/escorts-gallery.html	(from https://www.anjali-khanna.in/)
11:30:42	8945/8945	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:41%20GMT	https://www.anjali-khanna.in/rate	/home/faisal/Desktop/anjali/www.anjali-khanna.in/rate.html	(from https://www.anjali-khanna.in/)
11:30:43	16927/16927	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:42%20GMT	https://www.anjali-khanna.in/hotels	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels.html	(from https://www.anjali-khanna.in/)
11:30:44	22165/22165	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:43%20GMT	https://www.anjali-khanna.in/blogs	/home/faisal/Desktop/anjali/www.anjali-khanna.in/blogs.html	(from https://www.anjali-khanna.in/)
11:30:44	8843/8843	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:44%20GMT	https://www.anjali-khanna.in/contact-us	/home/faisal/Desktop/anjali/www.anjali-khanna.in/contact-us.html	(from https://www.anjali-khanna.in/)
11:30:45	96170/96170	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Feb%202020%2012:46:14%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/02/anjali-khanna-desktop-banner.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/02/anjali-khanna-desktop-banner.jpg	(from https://www.anjali-khanna.in/)
11:30:46	50844/50844	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Feb%202020%2012:46:16%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/02/anjali-khanna-mobile-banner.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/02/anjali-khanna-mobile-banner.jpg	(from https://www.anjali-khanna.in/)
11:30:47	17726/17726	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2016:05:08%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile9.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile9.jpg	(from https://www.anjali-khanna.in/)
11:30:48	16396/16396	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2016:05:04%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile8.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile8.jpg	(from https://www.anjali-khanna.in/)
11:30:49	21442/21442	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2016:04:54%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile7.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile7.jpg	(from https://www.anjali-khanna.in/)
11:30:50	16257/16257	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2016:04:50%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile5.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile5.jpg	(from https://www.anjali-khanna.in/)
11:30:51	18942/18942	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2016:04:46%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile4.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile4.jpg	(from https://www.anjali-khanna.in/)
11:30:52	16360/16360	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2016:04:38%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile3.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile3.jpg	(from https://www.anjali-khanna.in/)
11:30:53	16014/16014	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2016:04:35%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile2.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile2.jpg	(from https://www.anjali-khanna.in/)
11:30:54	17337/17337	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Apr%202020%2016:04:31%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile1.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/04/xprofile1.jpg	(from https://www.anjali-khanna.in/)
11:30:56	11130/11130	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:55%20GMT	https://www.anjali-khanna.in/escorts-in-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/escorts-in-kolkata.html	(from https://www.anjali-khanna.in/)
11:30:57	10651/10651	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:56%20GMT	https://www.anjali-khanna.in/kolkata-call-girls.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-call-girls.html	(from https://www.anjali-khanna.in/)
11:30:57	11417/11417	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:57%20GMT	https://www.anjali-khanna.in/call-girls-in-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/call-girls-in-kolkata.html	(from https://www.anjali-khanna.in/)
11:30:59	10150/10150	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:58%20GMT	https://www.anjali-khanna.in/vip-escorts-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/vip-escorts-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:00	10563/10563	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:00:59%20GMT	https://www.anjali-khanna.in/college-escorts-in-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/college-escorts-in-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:01	10620/10620	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:00%20GMT	https://www.anjali-khanna.in/high-profile-escorts-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/high-profile-escorts-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:02	10890/10890	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:01%20GMT	https://www.anjali-khanna.in/russian-escorts-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/russian-escorts-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:03	10425/10425	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:02%20GMT	https://www.anjali-khanna.in/genuine-escort-agency-in-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/genuine-escort-agency-in-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:04	11308/11308	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:03%20GMT	https://www.anjali-khanna.in/escort-service-in-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/escort-service-in-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:04	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:04%20GMT	https://www.anjali-khanna.in/housewife-escort-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/housewife-escort-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:06	10684/10684	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:05%20GMT	https://www.anjali-khanna.in/housewife-escorts-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/housewife-escorts-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:06	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:06%20GMT	https://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.html	(from https://www.anjali-khanna.in/)
11:31:08	11455/11455	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:07%20GMT	https://www.anjali-khanna.in/locality/tollygunge	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/tollygunge.html	(from https://www.anjali-khanna.in/)
11:31:09	10945/10945	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:08%20GMT	https://www.anjali-khanna.in/locality/salt-lake	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/salt-lake.html	(from https://www.anjali-khanna.in/)
11:31:10	11438/11438	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:09%20GMT	https://www.anjali-khanna.in/locality/park-street	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/park-street.html	(from https://www.anjali-khanna.in/)
11:31:11	10961/10961	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:10%20GMT	https://www.anjali-khanna.in/locality/park-circus	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/park-circus.html	(from https://www.anjali-khanna.in/)
11:31:12	10925/10925	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:11%20GMT	https://www.anjali-khanna.in/locality/new-town	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/new-town.html	(from https://www.anjali-khanna.in/)
11:31:12	10964/10964	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:12%20GMT	https://www.anjali-khanna.in/locality/minto-park	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/minto-park.html	(from https://www.anjali-khanna.in/)
11:31:14	10944/10944	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:13%20GMT	https://www.anjali-khanna.in/locality/lake-town	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/lake-town.html	(from https://www.anjali-khanna.in/)
11:31:15	10984/10984	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:14%20GMT	https://www.anjali-khanna.in/locality/kankurgachi	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/kankurgachi.html	(from https://www.anjali-khanna.in/)
11:31:16	11036/11036	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:15%20GMT	https://www.anjali-khanna.in/locality/jatin-das-park	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/jatin-das-park.html	(from https://www.anjali-khanna.in/)
11:31:17	10901/10901	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:16%20GMT	https://www.anjali-khanna.in/locality/howrah	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/howrah.html	(from https://www.anjali-khanna.in/)
11:31:18	10955/10955	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:17%20GMT	https://www.anjali-khanna.in/locality/esplanade	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/esplanade.html	(from https://www.anjali-khanna.in/)
11:31:18	10920/10920	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:18%20GMT	https://www.anjali-khanna.in/locality/dum-dum	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/dum-dum.html	(from https://www.anjali-khanna.in/)
11:31:20	10987/10987	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:19%20GMT	https://www.anjali-khanna.in/locality/beck-bagan	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/beck-bagan.html	(from https://www.anjali-khanna.in/)
11:31:21	10965/10965	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:20%20GMT	https://www.anjali-khanna.in/locality/barabazar	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/barabazar.html	(from https://www.anjali-khanna.in/)
11:31:22	10987/10987	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:21%20GMT	https://www.anjali-khanna.in/locality/ballygunge	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/ballygunge.html	(from https://www.anjali-khanna.in/)
11:31:23	11108/11108	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:22%20GMT	https://www.anjali-khanna.in/locality/air-port-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/locality/air-port-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:23	84826/84826	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2012:10:46%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/background/book-now.png	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/background/book-now.png	(from https://www.anjali-khanna.in/)
11:31:25	48021/48021	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2009:52:15%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2018/03/kolkata-call-girl.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2018/03/kolkata-call-girl.jpg	(from https://www.anjali-khanna.in/)
11:31:25	10692/10692	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:24%20GMT	https://www.anjali-khanna.in/kolkata-call-girl.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-call-girl.html	(from https://www.anjali-khanna.in/)
11:31:26	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:26%20GMT	https://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.html	(from https://www.anjali-khanna.in/)
11:31:27	68520/68520	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2010:18:27%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2019/12/kolkata-escorts.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2019/12/kolkata-escorts.jpg	(from https://www.anjali-khanna.in/)
11:31:29	10826/10826	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:28%20GMT	https://www.anjali-khanna.in/kolkata-call-girl-phone-number.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-call-girl-phone-number.html	(from https://www.anjali-khanna.in/)
11:31:30	31554/31554	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2010:19:15%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2018/02/kolkata-call-girl-phone-number.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2018/02/kolkata-call-girl-phone-number.jpg	(from https://www.anjali-khanna.in/)
11:31:32	10716/10716	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:31%20GMT	https://www.anjali-khanna.in/air-hostess-escorts-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/air-hostess-escorts-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:33	10565/10565	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:32%20GMT	https://www.anjali-khanna.in/bollywood-escorts-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/bollywood-escorts-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:33	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:33%20GMT	https://www.anjali-khanna.in/call-girls-dum-dum.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/call-girls-dum-dum.html	(from https://www.anjali-khanna.in/)
11:31:34	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:34%20GMT	https://www.anjali-khanna.in/call-girls-howrah.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/call-girls-howrah.html	(from https://www.anjali-khanna.in/)
11:31:35	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:35%20GMT	https://www.anjali-khanna.in/call-girls-in-new-town.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/call-girls-in-new-town.html	(from https://www.anjali-khanna.in/)
11:31:36	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:36%20GMT	https://www.anjali-khanna.in/call-girls-park-street.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/call-girls-park-street.html	(from https://www.anjali-khanna.in/)
11:31:38	10900/10900	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:37%20GMT	https://www.anjali-khanna.in/celebrity-escorts-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/celebrity-escorts-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:39	10801/10801	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:38%20GMT	https://www.anjali-khanna.in/female-escorts-in-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/female-escorts-in-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:39	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:39%20GMT	https://www.anjali-khanna.in/hot-call-girls-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hot-call-girls-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:40	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:40%20GMT	https://www.anjali-khanna.in/hot-escorts-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hot-escorts-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:42	10915/10915	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:41%20GMT	https://www.anjali-khanna.in/independent-call-girls-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/independent-call-girls-kolkata.html	(from https://www.anjali-khanna.in/)
11:31:43	10636/10636	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:42%20GMT	https://www.anjali-khanna.in/independent-kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/independent-kolkata-escorts.html	(from https://www.anjali-khanna.in/)
11:31:44	10686/10686	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:01:43%20GMT	https://www.anjali-khanna.in/kolkata-escort-girls.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escort-girls.html	(from https://www.anjali-khanna.in/)
11:31:44	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:44%20GMT	https://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.html	(from https://www.anjali-khanna.in/)
11:31:45	9522/9522	---M--	200	added ('OK')	application/javascript	date:Tue,%2022%20Dec%202020%2015:54:06%20GMT	https://www.anjali-khanna.in/wp-content/plugins/autoptimize/classes/external/js/lazysizes.min.js?ao_version=2.8.1	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/plugins/autoptimize/classes/external/js/lazysizes.mindb43.js	(from https://www.anjali-khanna.in/)
11:31:47	4528/4528	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Feb%202021%2006:01:46%20GMT	http://www.anjali-khanna.in/wp-content/themes/escorts/assets/fonts/glyphicons-halflings-regular.eot	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/fonts/glyphicons-halflings-regular.4b.delayed	(from https://www.anjali-khanna.in/wp-content/cache/autoptimize/css/autoptimize_8e693adc52537362fc174dd08abbc210.css)
11:31:53	27392/27392	---M--	200	added ('OK')	font/woff	date:Mon,%2023%20Sep%202019%2007:03:11%20GMT	http://www.anjali-khanna.in/wp-content/themes/escorts/assets/fonts/font-face/BioRhyme.woff	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/fonts/font-face/BioRhyme.woff	(from https://www.anjali-khanna.in/wp-content/cache/autoptimize/css/autoptimize_8e693adc52537362fc174dd08abbc210.css)
11:31:55	76204/76204	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2023%20Sep%202019%2007:03:21%20GMT	http://www.anjali-khanna.in/wp-content/themes/escorts/assets/fonts/fontawesome-webfont.eot?v=4.6.2	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/fonts/fontawesome-webfont9efe.eot	(from https://www.anjali-khanna.in/wp-content/cache/autoptimize/css/autoptimize_8e693adc52537362fc174dd08abbc210.css)
11:31:55	6542/6542	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:01:49%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/pages/32	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/pages/32.json	(from https://www.anjali-khanna.in/about-us)
11:31:55	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:53%20GMT	https://www.anjali-khanna.in/?p=32	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index6c46.html	(from https://www.anjali-khanna.in/about-us)
11:31:55	2542/2542	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:01:53%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fabout-us	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedceab.json	(from https://www.anjali-khanna.in/about-us)
11:31:56	2648/2648	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:01:55%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fabout-us&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed71ab	(from https://www.anjali-khanna.in/about-us)
11:31:57	5785/5785	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:01:56%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/pages/34	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/pages/34.json	(from https://www.anjali-khanna.in/our-services)
11:31:58	2520/2520	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:01:57%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Four-services	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed38eb.json	(from https://www.anjali-khanna.in/our-services)
11:31:58	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:01:58%20GMT	https://www.anjali-khanna.in/?p=34	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index1e7e.html	(from https://www.anjali-khanna.in/our-services)
